fid,covid_testing,ecg_machine,ecg_wait,icu_beds,address,beds,city,country,county,id,latitude,longitude,name,state,status,telephone,type,ventilator,website,zip,total_ecg_machine,total_icu_beds,total_beds,total_ventilator
6458,-1,-1,-1,-1,"18797 ALBERTA AVENUE",25,ONEIDA,USA,SCOTT,6237841,36.50442489,-84.51586367,"BIG SOUTH FORK MEDICAL CENTER",TN,OPEN,"(423) 569-8521","GENERAL ACUTE CARE",-1,http://www.scottcounty.com/healthcare/hospital,37841,-1,-1,-1,-1
6459,-1,-1,-1,-1,"1501 WEST ELK AVENUE",121,ELIZABETHTON,USA,CARTER,1137643,36.34586706,-82.25000167,"SYCAMORE SHOALS HOSPITAL",TN,OPEN,"(423) 542-1300","GENERAL ACUTE CARE",-1,http://www.msha.com/hospitals/sycamore_shoals_hospital_l_elizabethton_tn.aspx,37643,-1,-1,-1,-1
6460,-1,-1,-1,-1,"1559 SPARTA STREET",125,"MC MINNVILLE",USA,WARREN,15337110,35.69984449,-85.74297892,"SAINT THOMAS RIVER PARK HOSPITAL",TN,OPEN,"(931) 815-4134","GENERAL ACUTE CARE",-1,http://www.sthealth.com/locations/saint-thomas-river-park-hospital,37110,-1,-1,-1,-1
6461,-1,-1,-1,-1,"100 OLD JEFFERSON STREET",33,CELINA,USA,CLAY,1438551,36.54412615,-85.50049893,"CUMBERLAND RIVER HOSPITAL",TN,OPEN,"(931) 243-3581","GENERAL ACUTE CARE",-1,http://www.cumberlandriverhospital.com,38551,-1,-1,-1,-1
6462,-1,-1,-1,-1,"500 15TH AVE S",85,"GREAT FALLS",USA,CASCADE,5659403,47.48881047,-111.2984999,"BENEFIS HEALTH CARE (WEST CAMPUS)",MT,OPEN,"(406) 455-5003","GENERAL ACUTE CARE",-1,www.benefis.org,59403,-1,-1,-1,-1
6463,-1,-1,-1,-1,"158 HOSPITAL DRIVE",35,CARTHAGE,USA,SMITH,11237030,36.26425346,-85.94974537,"RIVERVIEW REGIONAL MEDICAL CENTER",TN,OPEN,"(615) 735-1560","GENERAL ACUTE CARE",-1,http://www.myriverviewmedical.com/,37030,-1,-1,-1,-1
6464,-1,-1,-1,-1,"941 SPRING CREEK ROAD",128,CHATTANOOGA,USA,HAMILTON,7437412,34.99880292,-85.21894236,"PARKRIDGE EAST HOSPITAL",TN,OPEN,"(423) 894-7870","GENERAL ACUTE CARE",-1,http://parkridgeeasthospital.com/,37412,-1,-1,-1,-1
6465,-1,-1,-1,-1,"2200 MORRIS HILL ROAD",100,CHATTANOOGA,USA,HAMILTON,7537421,35.02685923,-85.12145583,"PARKRIDGE VALLEY HOSPITAL",TN,OPEN,"(423) 894-4220","GENERAL ACUTE CARE",-1,http://parkridgevalley.com/about/,37421,-1,-1,-1,-1
6466,-1,-1,-1,-1,"1995 HIGHWAY 51 S",100,COVINGTON,USA,TIPTON,16738019,35.53571016,-89.67760669,"BAPTIST MEMORIAL HOSPITAL TIPTON",TN,OPEN,"(901) 476-2621","GENERAL ACUTE CARE",-1,http://www.baptistonline.org/tipton/,38019,-1,-1,-1,-1
6467,-1,-1,-1,-1,"2525 DESALES AVENUE",423,CHATTANOOGA,USA,HAMILTON,7837404,35.04157461,-85.26002662,"MEMORIAL HEALTH CARE SYSTEM",TN,OPEN,"(423) 495-2525","GENERAL ACUTE CARE",-1,http://www.memorial.org,37404,-1,-1,-1,-1
6468,-1,-1,-1,-1,"1607 S LOCUST AVE,",99,LAWRENCEBURG,USA,LAWRENCE,16138464,35.2219546,-87.33830333,"SOUTHERN TENNESSEE REGIONAL HEALTH SYSTEM LAWRENCEBURG",TN,OPEN,"(931) 762-6571","GENERAL ACUTE CARE",-1,http://southerntnlawrenceburg.com/,38464,-1,-1,-1,-1
6469,-1,-1,-1,-1,"1260 UNIVERSITY AVENUE",21,SEWANEE,USA,FRANKLIN,12637375,35.20806335,-85.91386139,"SOUTHERN TENNESSEE REGIONAL HEALTH SYSTEM SEWANEE",TN,OPEN,"(931) 598-5691","GENERAL ACUTE CARE",-1,http://www.southerntnsewanee.com/,37375,-1,-1,-1,-1
6470,-1,-1,-1,-1,"4039 HIGHLAND ST",70,MILAN,USA,GIBSON,16338358,35.91228641,-88.75414132,"MILAN GENERAL HOSPITAL",TN,OPEN,"(731) 686-1591","GENERAL ACUTE CARE",-1,http://www.wth.org/locations/milan-general-hospital,38358,-1,-1,-1,-1
6471,-1,-1,-1,-1,"1265 EAST COLLEGE STREET",95,PULASKI,USA,GILES,4638478,35.18924094,-87.00412139,"SOUTHERN TENNESSEE REGIONAL HEALTH SYSTEM PULASKI",TN,OPEN,"(931) 363-7531","GENERAL ACUTE CARE",-1,http://www.southerntennessee.com/,38478,-1,-1,-1,-1
6472,-1,-1,-1,-1,"5001 E. MAIN STREET",25,ERIN,USA,HOUSTON,4937061,36.32017057,-87.68964349,"HOUSTON COUNTY COMMUNITY HOSPITAL",TN,OPEN,"(931) 289-4211","GENERAL ACUTE CARE",-1,http://www.patientschoicemedicalcenter.com/,37061,-1,-1,-1,-1
6473,-1,-1,-1,-1,"135 EAST SWAN STREET",25,CENTERVILLE,USA,HICKMAN,6437033,35.7794869,-87.45896011,"SAINT THOMAS HICKMAN HOSPITAL",TN,OPEN,"(931) 729-4271","CRITICAL ACCESS",-1,http://www.sthealth.com/locations/saint-thomas-hickman-hospital,37033,-1,-1,-1,-1
6474,-1,-1,-1,-1,"851 LOCUST STREET",50,ROGERSVILLE,USA,HAWKINS,6837857,36.40021927,-83.01423357,"HAWKINS COUNTY MEMORIAL HOSPITAL",TN,OPEN,"(423) 921-7000","GENERAL ACUTE CARE",-1,http://www.wellmont.org,37857,-1,-1,-1,-1
6475,-1,-1,-1,-1,"161 MOUNT PELIA ROAD",100,MARTIN,USA,WEAKLEY,11038237,36.33474838,-88.86849627,"WEST TENNESSEE HEALTHCARE - VOLUNTEER HOSPITAL",TN,OPEN,"(731) 587-4261","GENERAL ACUTE CARE",-1,http://www.tennovawest.com/locations/tennova-healthcare-volunteer-martin,38237,-1,-1,-1,-1
6476,-1,-1,-1,-1,"2018 CLINCH AVENUE",152,KNOXVILLE,USA,KNOX,3737916,35.95628817,-83.93767478,"EAST TENNESSEE CHILDREN'S HOSPITAL",TN,OPEN,"(865) 541-8000",CHILDREN,-1,http://www.etch.com,37916,-1,-1,-1,-1
6477,-1,-1,-1,-1,"9352 PARK WEST BOULEVARD",297,KNOXVILLE,USA,KNOX,3837923,35.91707245,-84.10064379,"PARKWEST MEDICAL CENTER",TN,OPEN,"(865) 373-1001","GENERAL ACUTE CARE",-1,http://www.yesparkwest.com,37923,-1,-1,-1,-1
6478,-1,-1,-1,-1,"10820 PARKSIDE DRIVE",101,KNOXVILLE,USA,KNOX,13637934,35.89849035,-84.14429529,"TENNOVA HEALTHCARE TURKEY CREEK MEDICAL CENTER",TN,OPEN,"(865) 218-7011","GENERAL ACUTE CARE",-1,http://www.tennovaeast.com/locations/turkey-creek-medical-center,37934,-1,-1,-1,-1
6479,-1,-1,-1,-1,"809 LAMONT ST",-999,"MOUNTAIN HOME",USA,WASHINGTON,14537684,36.30913796,-82.37020633,"JAMES H. QUILLEN VA MEDICAL CENTER",TN,OPEN,"(423) 926-1171",MILITARY,-1,http://www.mountainhome.va.gov/,37684,-1,-1,-1,-1
6480,-1,-1,-1,-1,"1420 TUSCULUM BOULEVARD",140,GREENEVILLE,USA,GREENE,4737745,36.17353337,-82.79023851,"GREENVILLE COMMUNITY HOSPITAL",TN,OPEN,"(423) 787-5000","GENERAL ACUTE CARE",-1,http://www.laughlinmemorial.org,37745,-1,-1,-1,-1
6481,-1,-1,-1,-1,"1924 ALCOA HIGHWAY",685,KNOXVILLE,USA,KNOX,10837920,35.93900182,-83.94438382,"SELECT SPECIALTY HOSPITAL - KNOXVILLE (UT MEDICAL CENTER)",TN,OPEN,"(865) 541-2615","LONG TERM CARE",-1,www.selectspecialtyhospitals.com,37920,-1,-1,-1,-1
6482,-1,-1,-1,-1,"717 W. 71ST STREET",8,TULSA,USA,TULSA,192974132,36.06170229,-96.00117839,"TULSA ER & HOSPITAL",OK,OPEN,"(713) 660-0557","GENERAL ACUTE CARE",-1,https://tulsaer.com/,74132,-1,-1,-1,-1
6483,-1,-1,-1,-1,"6019 WALNUT GROVE ROAD",30,MEMPHIS,USA,SHELBY,16538120,35.12903417,-89.8615886,"BAPTIST MEMORIAL RESTORATIVE CARE HOSPITAL",TN,OPEN,"(901) 226-4200","LONG TERM CARE",-1,http://www.baptistonline.org/restorative-care/,38120,-1,-1,-1,-1
6484,-1,-1,-1,-1,"7351 COURAGE WAY",50,CHATTANOOGA,USA,HAMILTON,1693721,35.05372069,-85.14322088,"PARKRIDGE VALLEY ADULT SERVICES",TN,OPEN,"(423) 499-2300",PSYCHIATRIC,-1,http://parkridgevalley.com/service/adult-and-senior-care,37421,-1,-1,-1,-1
6485,-1,-1,-1,-1,"2000 CHURCH STREET",683,NASHVILLE,USA,DAVIDSON,17337203,36.1539076,-86.80200559,"SAINT THOMAS MIDTOWN HOSPITAL",TN,OPEN,"(615) 284-5555","GENERAL ACUTE CARE",-1,http://www.sthealth.com/locations/saint-thomas-midtown-hospital,37203,-1,-1,-1,-1
6486,-1,-1,-1,-1,"262 DANNY THOMAS PLACES",80,MEMPHIS,USA,SHELBY,17738105,35.15421585,-90.04290223,"ST. JUDE CHILDREN'S RESEARCH HOSPITAL",TN,OPEN,"(901) 595-3301",CHILDREN,-1,https://www.stjude.org/,38105,-1,-1,-1,-1
6487,-1,-1,-1,-1,"451 HIGHWAY 13 SOUTH",25,WAVERLY,USA,HUMPHREYS,17837185,36.07603106,-87.79233528,"THREE RIVERS HOSPITAL",TN,OPEN,"(931) 296-4203","CRITICAL ACCESS",-1,http://www.threerivershospital.com/,37185,-1,-1,-1,-1
6488,-1,-1,-1,-1,"2525 KINGS HIGHWAY",134,BROOKLYN,USA,KINGS,16511229,40.61377099,-73.94871078,"NEW YORK COMMUNITY HOSPITAL",NY,OPEN,"(718) 692-5300","GENERAL ACUTE CARE",-1,http://www.nych.com,11229,-1,-1,-1,-1
6489,-1,-1,-1,-1,"2201 CHILDREN'S WAY",80,NASHVILLE,USA,DAVIDSON,18037212,36.13841629,-86.80256887,"VANDERBILT STALLWORTH REHABILITATION HOSPITAL",TN,OPEN,"(615) 320-7600",REHABILITATION,-1,http://www.vanderbiltstallworthrehab.com/,37212,-1,-1,-1,-1
6490,-1,-1,-1,-1,"1009 NORTH THOMPSON LANE",217,MURFREESBORO,USA,RUTHERFORD,17937129,35.86389133,-86.43032806,"TRUSTPOINT HOSPITAL",TN,OPEN,"(615) 867-1111",PSYCHIATRIC,-1,http://www.trustpointhospital.com/,37129,-1,-1,-1,-1
6491,-1,-1,-1,-1,"1240 S. GERMANTOWN ROAD",49,GERMANTOWN,USA,SHELBY,16438138,35.1144587,-89.79965959,"BAPTIST MEMORIAL REHABILITATION HOSPITAL",TN,OPEN,"(901) 275-3303",REHABILITATION,-1,http://www.baptistrehab.com/,38138,-1,-1,-1,-1
6492,-1,-1,-1,-1,"4901 COLLEGE BLVD",6,LEAWOOD,USA,JOHNSON,6166211,38.92712245,-94.64366278,"DOCTORS HOSPITAL LLC",KS,OPEN,"(913) 529-1801","GENERAL ACUTE CARE",-1,http://www.dshospital.net,66211,-1,-1,-1,-1
6493,-1,-1,-1,-1,"721 WEST KANSAS",15,GREENSBURG,USA,KIOWA,1667054,37.60555278,-99.30143756,"KIOWA COUNTY MEMORIAL HOSPITAL",KS,OPEN,"(620) 723-3341","CRITICAL ACCESS",-1,http://www.kcmh.net,67054,-1,-1,-1,-1
6494,-1,-1,-1,-1,"CARRETERA 128 KM 1",105,"SUSUA BAJA",PRI,YAUCO,2700698,18.03130077,-66.85759699,"HOSPITAL PAV YAUCO",PR,OPEN,"(787) 856-1000","GENERAL ACUTE CARE",-1,http://www.hmyauco.com,698,-1,-1,-1,-1
6495,-1,-1,-1,-1,"700 NORTH HUSER",69,SYRACUSE,USA,HAMILTON,13667878,37.98486315,-101.7424324,"HAMILTON COUNTY HOSPITAL",KS,OPEN,"(620) 384-7461","GENERAL ACUTE CARE",-1,http://www.hamiltoncountyhospital.net,67878,-1,-1,-1,-1
6496,-1,-1,-1,-1,"5701 W 110TH STREET",98,"SHAWNEE MISSION",USA,JOHNSON,10766211,38.92891179,-94.65136062,"MID AMERICA REHABILITATION HOSPITAL",KS,OPEN,"(913) 491-2400",REHABILITATION,-1,http://www.midamericarehabhospital.com,66211,-1,-1,-1,-1
6497,-1,-1,-1,-1,"11217 LAKEVIEW AVENUE",9,LENEXA,USA,JOHNSON,6566219,38.92442295,-94.76900543,"MINIMALLY INVASIVE SURGERY HOSPITAL",KS,OPEN,"(913) 322-7408",SPECIAL,-1,http://www.mishhospital.com/,66219,-1,-1,-1,-1
6498,-1,-1,-1,-1,"424 W NEW HAMPSHIRE",25,OSBORNE,USA,OSBORNE,10167473,39.43717595,-98.70148391,"OSBORNE COUNTY MEMORIAL HOSPITAL",KS,OPEN,"(785) 346-2121","GENERAL ACUTE CARE",-1,http://www.ocmh.org,67473,-1,-1,-1,-1
6499,-1,-1,-1,-1,"320 THIRTEENTH ST",62,"WA KEENEY",USA,TREGO,13967672,39.02731159,-99.87109478,"TREGO COUNTY LEMKE MEMORIAL HOSPITAL",KS,OPEN,"(785) 743-2182","GENERAL ACUTE CARE",-1,http://www.tclmh.org,67672,-1,-1,-1,-1
6500,-1,-1,-1,-1,"55 NICOMEDES RIVERA STREET",138,"ARECIBO PUEBLO",PRI,ARECIBO,100614,18.47328848,-66.71691497,"HOSP METROPOLITANO DR SUSONI",PR,OPEN,"(787) 650-1030","GENERAL ACUTE CARE",-1,"NOT AVAILABLE",614,-1,-1,-1,-1
6501,-1,-1,-1,-1,"129 SAN LUIS AVENUE",188,"ARECIBO PUEBLO",PRI,ARECIBO,200613,18.46704554,-66.7311406,"HOSP DR. CAYETANO COLL Y TOSTE",PR,OPEN,"(787) 650-7272","GENERAL ACUTE CARE",-1,"NOT AVAILABLE",613,-1,-1,-1,-1
6502,-1,-1,-1,-1,"KM 64-2 ROUTE 135",24,CASTANER,PRI,LARES,400631,18.18101307,-66.83318175,"HOSP GENERAL CASTANER INC",PR,OPEN,"(787) 829-5010","GENERAL ACUTE CARE",-1,"NOT AVAILABLE",631,-1,-1,-1,-1
6503,-1,-1,-1,-1,"KM 47-7",150,MANATI,PRI,MANATI,500674,18.43367476,-66.47396819,"DOCTORS CENTER HOSPITAL- MANATI",PR,OPEN,"(787) 621-3322","GENERAL ACUTE CARE",-1,"NOT AVAILABLE",674,-1,-1,-1,-1
6504,-1,-1,-1,-1,"CARR. 2 KM. 39.5",150,"VEGA BAJA",PRI,"VEGA BAJA",800694,18.44633356,-66.37704376,"INST MEDICO DEL NORTE INC, CENTRO MEDICO WILMA N VAZQUEZ",PR,OPEN,"(787) 858-1580","GENERAL ACUTE CARE",-1,"NOT AVAILABLE",694,-1,-1,-1,-1
6505,-1,-1,-1,-1,"550 CONCEPCION VERA AYALA",106,MOCA,PRI,MOCA,1000676,18.39019435,-67.10996904,"HOSP SAN CARLOS BORROMEO",PR,OPEN,"(787) 877-8000","GENERAL ACUTE CARE",-1,http://www.hscbpr.org,676,-1,-1,-1,-1
6506,-1,-1,-1,-1,"PR-106 BO LA QUINTA - SECTOR CLINICA ESPANOLA",-999,MIRADERO,PRI,MAYAGUEZ,1300680,18.20615773,-67.13146105,"CLINICA ESPANOLA INC",PR,OPEN,"(787) 832-0404","GENERAL ACUTE CARE",-1,"NOT AVAILABLE",680,-1,-1,-1,-1
6507,-1,-1,-1,-1,"PR-753 KM 0.1 SECTOR CUATRO CALLES",38,ARROYO,PRI,ARROYO,1900714,17.97596128,-66.05836758,"LAFAYETTE HOSPITAL",PR,OPEN,"(787) 839-3232","GENERAL ACUTE CARE",-1,"NOT AVAILABLE",714,-1,-1,-1,-1
6508,-1,-1,-1,-1,"303 SANDY CORNER ROAD",49,"EL CAMPO",USA,WHARTON,17777437,29.21849962,-96.29118958,"EL CAMPO MEMORIAL HOSPITAL",TX,OPEN,"(979) 543-6251","GENERAL ACUTE CARE",-1,http://www.ecmh.org,77437,-1,-1,-1,-1
6509,-1,-1,-1,-1,"2770 N WEBB ROAD",34,WICHITA,USA,SEDGWICK,14567226,37.73306135,-97.22501377,"KANSAS SURGERY & RECOVERY CENTER",KS,OPEN,"(316) 634-0090","GENERAL ACUTE CARE",-1,http://www.ksrc.org,67226,-1,-1,-1,-1
6510,-1,-1,-1,-1,"1151 N ROCK ROAD",60,WICHITA,USA,SEDGWICK,15267206,37.70392156,-97.24602887,"VIA CHRISTI REHABILITATION HOSPITAL INC",KS,OPEN,"(316) 634-3400",REHABILITATION,-1,http://www.via-christi.org,67206,-1,-1,-1,-1
6511,-1,-1,-1,-1,"PR-2 PONCE BY PASS",251,PONCE,PRI,PONCE,2300717,17.99712808,-66.61764045,"HOSP DAMAS",PR,OPEN,"(787) 840-8686","GENERAL ACUTE CARE",-1,http://www.hospitaldamas.com,717,-1,-1,-1,-1
6512,-1,-1,-1,-1,"AVENIDA LAS AMERICAS",115,PONCE,PRI,PONCE,2400733,18.00368162,-66.6106587,"DR. PILA'S HOSPITAL",PR,OPEN,"(787) 848-5600","GENERAL ACUTE CARE",-1,http://www.drpila.com,733,-1,-1,-1,-1
6513,-1,-1,-1,-1,"70 CALLE SANTA CRUZ",410,BAYAMON,PRI,BAYAMON,2900960,18.39742538,-66.14752306,"HIMA SAN PABLO - BAYAMON",PR,OPEN,"(787) 620-4747","GENERAL ACUTE CARE",-1,http://himasanpablo.com/hospitales/,960,-1,-1,-1,-1
6514,-1,-1,-1,-1,"ROUTE 2 KM 11-7",211,BAYAMON,PRI,BAYAMON,3000960,18.39695753,-66.16270651,"HOSP HERMANOS MELENDEZ",PR,OPEN,"(787) 620-8181","GENERAL ACUTE CARE",-1,http://www.hospitalhermanosmelendez.net,960,-1,-1,-1,-1
6515,-1,-1,-1,-1,"550 SERGIO CUEVAS",250,"SAN JUAN",PRI,"SAN JUAN",4500939,18.41182194,-66.06872207,"HOSP DEL MAESTRO",PR,OPEN,"(787) 758-8383","GENERAL ACUTE CARE",-1,"NOT AVAILABLE",939,-1,-1,-1,-1
6516,-1,-1,-1,-1,"435 PONCE DE LEON AVENUE",180,"HATO REY",PRI,"SAN JUAN",4900919,18.41941287,-66.0559759,"HOSP PAVIA DE HATO REY",PR,OPEN,"(787) 641-2323","GENERAL ACUTE CARE",-1,http://www.paviahealth.com,919,-1,-1,-1,-1
6517,-1,-1,-1,-1,"252 SAN JORGE STREET SANTURCE",125,"SAN JUAN",PRI,"SAN JUAN",5000914,18.4471351,-66.06293602,"SAN JORGE CHILDRENS HOSPITAL",PR,OPEN,"(787) 727-1000",CHILDREN,-1,http://www.sanjorgechildrenshospital.com,914,-1,-1,-1,-1
6518,-1,-1,-1,-1,"PONCE DE LEON AVENUE",483,"HATO REY",PRI,"SAN JUAN",6000919,18.40986267,-66.05109596,"AUXILIO MUTUO HOSPITAL",PR,OPEN,"(787) 758-2000","GENERAL ACUTE CARE",-1,http://www.auxiliomutuo.com,919,-1,-1,-1,-1
6519,-1,-1,-1,-1,"C/TENIENTE CESAR GONZALEZ 1106",-999,"MONACILLO URBANO",PRI,"SAN JUAN",6300936,18.39193295,-66.07244964,"HOSP PSIQUIATRICO CORRECCIONAL",PR,OPEN,"(787) 758-8019","GENERAL ACUTE CARE",-1,"NOT AVAILABLE",936,-1,-1,-1,-1
6520,-1,-1,-1,-1,"1395 SAN RAFAEL STREET",125,"SAN JUAN",PRI,"SAN JUAN",6800910,18.44601952,-66.07371565,"DOCTORS' CENTER HOSP SAN JUAN INC",PR,OPEN,"(787) 999-7620","GENERAL ACUTE CARE",-1,http://www.tuhospitalfamiliar.com,910,-1,-1,-1,-1
6521,-1,-1,-1,-1,"85O GOV CARLOS G CAMACHO ROAD",158,TAMUNING,GUM,GUAM,496913,13.504954,144.774461,"GUAM MEMORIAL HOSPITAL AUTHORITY",GU,OPEN,"(671) 647-2552","GENERAL ACUTE CARE",-1,http://www.gmha.org/gmha_new/,96913,-1,-1,-1,-1
6522,-1,-1,-1,-1,"1 HOSPITAL ROAD",100,KOROR,PLW,"NOT AVAILABLE",696940,7.352444,134.46452,"BELAU NATIONAL HOSPITAL",PW,OPEN,"(680) 488-2552","GENERAL ACUTE CARE",-1,"NOT AVAILABLE",96940,-1,-1,-1,-1
6523,-1,-1,-1,-1,"FAGAALU VILLAGE",-999,"PAGO PAGO",ASM,MAOPUTASI,396799,-14.290242,-170.685741,"LBJ TROPICAL MEDICAL CENTER",AS,OPEN,"(684) 633-4590","GENERAL ACUTE CARE",-1,"NOT AVAILABLE",96799,-1,-1,-1,-1
6524,-1,-1,-1,-1,"1600 WALLACE BOULEVARD",451,AMARILLO,USA,POTTER,679106,35.19645199,-101.9203155,"BAPTIST ST. ANTHONY'S HEALTH SYSTEM - BAPTIST CAMPUS",TX,OPEN,"(806) 212-2000","GENERAL ACUTE CARE",-1,http://www.bsahs.org/,79106,-1,-1,-1,-1
6525,-1,-1,-1,-1,"601 EAST 15TH STREET",339,AUSTIN,USA,TRAVIS,2278701,30.27385338,-97.73383345,"UNIVERSITY MEDICAL CENTER AT BRACKENRIDGE",TX,OPEN,"(512) 324-5825","GENERAL ACUTE CARE",-1,http://www.seton.net/locations/brackenridge/,78701,-1,-1,-1,-1
6526,-1,-1,-1,-1,"901 WEST BEN WHITE BOULEVARD",300,AUSTIN,USA,TRAVIS,2578704,30.22593006,-97.77459614,"ST. DAVID'S SOUTH AUSTIN MEDICAL CENTER",TX,OPEN,"(512) 447-2211","GENERAL ACUTE CARE",-1,http://www.southaustinmc.com,78704,-1,-1,-1,-1
6527,-1,-1,-1,-1,"17101 N. DALLAS PARKWAY",32,ADDISON,USA,DALLAS,2975001,32.98467285,-96.82934071,"METHODIST HOSPITAL FOR SURGERY",TX,OPEN,"(469) 248-3900","GENERAL ACUTE CARE",-1,http://www.methodisthospitalforsurgery.com/,75001,-1,-1,-1,-1
6528,-1,-1,-1,-1,"101 AVENUE J",45,ANSON,USA,JONES,3379501,32.76801152,-99.89497682,"ANSON GENERAL HOSPITAL",TX,OPEN,"(325) 823-3231","GENERAL ACUTE CARE",-1,"NOT AVAILABLE",79501,-1,-1,-1,-1
6529,-1,-1,-1,-1,"3801 NORTH LAMAR",58,AUSTIN,USA,TRAVIS,3578756,30.30576091,-97.74112687,"HEART HOSPITAL OF AUSTIN",TX,OPEN,"(512) 407-7000","GENERAL ACUTE CARE",-1,http://www.hearthospitalofaustin.com/,78756,-1,-1,-1,-1
6530,-1,-1,-1,-1,"11113 RESEARCH BOULEVARD",124,AUSTIN,USA,TRAVIS,3778759,30.40492795,-97.74360477,"ASCENSION SETON NORTHWEST HOSPITAL",TX,OPEN,"(512) 324-6900","GENERAL ACUTE CARE",-1,http://www.seton.net/locations/northwest/,78759,-1,-1,-1,-1
6531,-1,-1,-1,-1,"7900 FM 1826",33,AUSTIN,USA,TRAVIS,3878737,30.22658358,-97.89209194,"ASCENSION SETON SOUTHWEST HOSPITAL",TX,OPEN,"(512) 324-9000","GENERAL ACUTE CARE",-1,http://www.seton.net/locations/southwest/,78737,-1,-1,-1,-1
6532,-1,-1,-1,-1,"1600 HOSPITAL PARKWAY",246,BEDFORD,USA,TARRANT,5676022,32.83515497,-97.1231367,"TEXAS HEALTH HARRIS METHODIST HOSPITAL HURST-EULESS-BEDFORD",TX,OPEN,"(817) 848-4602","GENERAL ACUTE CARE",-1,http://www.texashealth.org,76022,-1,-1,-1,-1
6533,-1,-1,-1,-1,"705 EAST FELT STREET",45,BROWNFIELD,USA,TERRY,8979316,33.18772983,-102.2674143,"BROWNFIELD REGIONAL MEDICAL CENTER",TX,OPEN,"(806) 637-3551","GENERAL ACUTE CARE",-1,http://www.brownfield-rmc.org,79316,-1,-1,-1,-1
6534,-1,-1,-1,-1,"4343 NORTH JOSEY LANE",235,CARROLLTON,USA,DENTON,9375010,33.02869852,-96.88584949,"BAYLOR SCOTT & WHITE MEDICAL CENTER - CARROLLTON",TX,OPEN,"(972) 394-2255","GENERAL ACUTE CARE",-1,http://www.baylorhealth.com,75010,-1,-1,-1,-1
6535,-1,-1,-1,-1,"1020 SOUTH FOURTH STREET",26,CANADIAN,USA,HEMPHILL,9579014,35.90339317,-100.3882568,"HEMPHILL COUNTY HOSPITAL",TX,OPEN,"(806) 323-6422","GENERAL ACUTE CARE",-1,http://www.hchdst.org,79014,-1,-1,-1,-1
6536,-1,-1,-1,-1,"1401 MEDICAL PARKWAY",77,"CEDAR PARK",USA,WILLIAMSON,10078613,30.53236271,-97.81219095,"CEDAR PARK REGIONAL MEDICAL CENTER",TX,OPEN,"(512) 528-7000","GENERAL ACUTE CARE",-1,http://www.cedarparkregional.com,78613,-1,-1,-1,-1
6537,-1,-1,-1,-1,"201 WALLS DRIVE",137,CLEBURNE,USA,JOHNSON,10876033,32.33199753,-97.43856037,"TEXAS HEALTH HARRIS METHODIST HOSPITAL CLEBURNE",TX,OPEN,"(817) 641-2551","GENERAL ACUTE CARE",-1,http://www.texashealth.org,76033,-1,-1,-1,-1
6538,-1,-1,-1,-1,"1017 SOUTH TRAVIS STREET",4,CLEVELAND,USA,LIBERTY,11077327,30.32835838,-95.09375569,"CLEVELAND EMERGENCY HOSPITAL",TX,OPEN,"(281) 592-5400","GENERAL ACUTE CARE",-1,http://www.ddhclv.com,77327,-1,-1,-1,-1
6539,-1,-1,-1,-1,"110 SHULT DRIVE",40,COLUMBUS,USA,COLORADO,11578934,29.69451784,-96.5433111,"COLUMBUS COMMUNITY HOSPITAL",TX,OPEN,"(979) 732-2371","GENERAL ACUTE CARE",-1,http://www.columbusch.com,78934,-1,-1,-1,-1
6540,-1,-1,-1,-1,"1650 S OSPREY AVE",86,SARASOTA,USA,SARASOTA,75934239,27.31872175,-82.53412254,"BAYSIDE CENTER FOR BEHAVIORAL HEALTH",FL,OPEN,"(941) 917-7760",PSYCHIATRIC,-1,http://www.smh.com/p.aspx?p=17,34239,-1,-1,-1,-1
6541,-1,-1,-1,-1,"1190 37TH ST",46,"VERO BEACH",USA,"INDIAN RIVER",77232960,27.66131431,-80.39643016,"INDIAN RIVER MEDICAL CENTER-BEHAVIORAL HEALTH CENTER",FL,OPEN,"(772) 563-4666",PSYCHIATRIC,-1,http://indian-river.fl.us/health/hospitals/emotional.html,32960,-1,-1,-1,-1
6542,-1,-1,-1,-1,"1695 NW 9TH AVE",239,MIAMI,USA,MIAMI-DADE,77333136,25.79116165,-80.20953507,"JACKSON MEMORIAL MENTAL HEALTH CENTER - INPATIENT",FL,OPEN,"(305) 355-8234",PSYCHIATRIC,-1,http://www.jhsmiami.org/body.cfm?id=53,33136,-1,-1,-1,-1
6543,-1,-1,-1,-1,"801 BEDELL AVENUE",93,"DEL RIO",USA,"VAL VERDE",15678840,29.37496276,-100.8926635,"VAL VERDE REGIONAL MEDICAL CENTER",TX,OPEN,"(830) 778-3658","GENERAL ACUTE CARE",-1,http://www.vvrmc.org/,78840,-1,-1,-1,-1
6544,-1,-1,-1,-1,"12512 BRUCE B DOWNS BLVD",16,TAMPA,USA,HILLSBOROUGH,79033612,28.06146779,-82.42799488,"NORTHSIDE MENTAL HEALTH",FL,OPEN,"(813) 977-8700",PSYCHIATRIC,-1,http://www.northsidemhc.org/,33612,-1,-1,-1,-1
6545,-1,-1,-1,-1,"3535 SOUTH INTERSTATE 35 EAST",208,DENTON,USA,DENTON,15776210,33.17787453,-97.0914333,"MEDICAL CITY DENTON",TX,OPEN,"(940) 384-3535","GENERAL ACUTE CARE",-1,http://www.dentonregional.com,76210,-1,-1,-1,-1
