fid,address,alt_name,beds,city,country,county,countyfips,helipad,id,latitude,longitude,naics_code,naics_desc,name,owner,population,source,sourcedate,st_fips,state,status,telephone,trauma,type,val_date,val_method,website,zip
8105,"116 WEST THIGPEN AVENUE","LOUIS SMITH MEMORIAL HOSPITAL",25,LAKELAND,USA,LANIER,13173,N,89331635,31.04223522,-83.08605202,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","SGMC LANIER CAMPUS",NON-PROFIT,25,http://www.gamap2care.info/,"10/10/2019 0:00",13,GA,OPEN,"NOT AVAILABLE","NOT AVAILABLE","CRITICAL ACCESS","3/9/2015 0:00",IMAGERY/OTHER,https://www.sgmc.org/locations/sgmc_lanier_campus.aspx,31635
8106,"608 STRICKLAND DRIVE","NOT AVAILABLE",40,ORANGE,USA,ORANGE,48361,Y,40877630,30.09981953,-93.76655679,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","BAPTIST ORANGE HOSPITAL",NON-PROFIT,94,https://hhs.texas.gov/doing-business-hhs/provider-portals/health-care-facilities-regulation,"9/3/2019 0:00",48,TX,OPEN,"(409) 883-9361","NOT AVAILABLE","GENERAL ACUTE CARE","5/8/2020 0:00",IMAGERY/OTHER,http://www.bhset.net,77630
8107,"200 NORTH SAN JACINTO STREET","NOT AVAILABLE",49,WHITNEY,USA,HILL,48217,Y,57076692,31.95080671,-97.31981573,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","LAKE WHITNEY MEDICAL CENTER",PROPRIETARY,49,http://www.dshs.state.tx.us/chs/hosp/hosp2.shtm,"9/23/2014 0:00",48,TX,CLOSED,"NOT AVAILABLE","NOT AVAILABLE","GENERAL ACUTE CARE","5/8/2020 0:00",IMAGERY/OTHER,http://lakewhitneychamber.com/,76692
8108,"1409 9TH STREET","NOT AVAILABLE",-999,LUBBOCK,USA,LUBBOCK,48303,N,137679401,33.5867927,-101.8508308,622310,"HOSPITALS, SPECIALTY (EXCEPT PSYCHIATRIC, SUBSTANCE ABUSE)","LLANO SPECIALTY HOSPITAL",PROPRIETARY,-999,http://www.dshs.state.tx.us/chs/hosp/hosp2.shtm,"9/23/2014 0:00",48,TX,CLOSED,"NOT AVAILABLE","NOT AVAILABLE",SPECIAL,"5/8/2020 0:00",IMAGERY/OTHER,"NOT AVAILABLE",79401
8109,"1200 SOUTH MAIN STREET","NOT AVAILABLE",27,SEARCY,USA,WHITE,5145,Y,62372143,35.23363995,-91.73120168,622310,"SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS","ADVANCED CARE HOSPITAL OF WHITE COUNTY","GOVERNMENT - LOCAL",27,http://www.healthy.arkansas.gov/programsservices/hslicensingregulation/healthfacilityservices/pages/providerlists.aspx,"8/8/2019 0:00",5,AR,OPEN,"(501) 278-3155","NOT AVAILABLE",SPECIAL,"11/18/2014 0:00",IMAGERY/OTHER,"NOT AVAILABLE",72143
8110,"9395 CROWN CREST BLVD","NOT AVAILABLE",170,PARKER,USA,DOUGLAS,8035,Y,154580138,39.54813881,-104.770876,622110,"CHILDREN'S HOSPITALS, GENERAL","CHILDREN'S HOSPITAL COLORADO AT PARKER ADVENTIST HOSPITAL","NOT AVAILABLE",-999,http://www.hfemsd2.dphe.state.co.us/hfd2003/homebase.aspx?ftype=hospital&do=list,"8/13/2019 0:00",8,CO,OPEN,"(720) 777-1350","NOT AVAILABLE",CHILDREN,"5/1/2020 0:00",IMAGERY/OTHER,"NOT AVAILABLE",80138
8111,"CENTRO MEDICO","NOT AVAILABLE",-999,"MONACILLO URBANO",PRI,"SAN JUAN",72127,Y,5100919,18.39721599,-66.07230782,622110,"CHILDREN'S HOSPITALS, GENERAL","HOSP PEDIATRICO UNIVERSITARIO DR ANTONIO ORTIZ","NOT AVAILABLE",-999,http://www.salud.gov.pr/servicios-al-ciudadano/pages/directorio-de-hospitales-publicos-y-privados.aspx,"8/9/2019 0:00",72,PR,OPEN,"(787) 777-3535","NOT AVAILABLE",CHILDREN,"3/12/2014 0:00",IMAGERY,"NOT AVAILABLE",919
8112,"10101 SOUTH 27TH STREET","NOT AVAILABLE",16,FRANKLIN,USA,MILWAUKEE,55079,N,6653132,42.85989424,-87.95430163,622310,"ORTHOPEDIC HOSPITALS","MIDWEST ORTHOPEDIC SPECIALTY HOSPITAL LLC",PROPRIETARY,16,https://www.dhs.wisconsin.gov/guide/hospital.htm,"8/13/2019 0:00",55,WI,OPEN,"(414) 817-5800","NOT AVAILABLE",SPECIAL,"5/5/2020 0:00",IMAGERY,http://www.mymosh.com/,53132
8113,"3600 GATES BLVD, 3RD FLOOR","NOT AVAILABLE",15,"PORT ARTHUR",USA,JEFFERSON,48245,Y,78877643,29.90971021,-93.92389256,622310,"EXTENDED CARE HOSPITALS (EXCEPT MENTAL, SUBSTANCE ABUSE)","CHRISTUS DUBUIS HOSPITAL OF PORT ARTHUR",NON-PROFIT,15,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,"1/9/2017 0:00",48,TX,CLOSED,"(409) 989-5300","NOT AVAILABLE","LONG TERM CARE","5/8/2020 0:00",IMAGERY/OTHER,http://www.christusdubuis.org/beaumontandportarthursystem-christusdubuishospitalofbeaumont,77643
8114,"224 HAMBURG TURNPIKE","NOT AVAILABLE",38,WAYNE,USA,PASSAIC,34031,N,507470,40.94671309,-74.20324301,622310,"EXTENDED CARE HOSPITALS (EXCEPT MENTAL, SUBSTANCE ABUSE)","KINDRED HOSPITAL NEW JERSEY AT WAYNE HOSPITAL",PROPRIETARY,38,https://www.state.nj.us/health/healthfacilities/findhospital.shtml,"8/9/2019 0:00",34,NJ,OPEN,"(973) 636-7256","NOT AVAILABLE","LONG TERM CARE","12/9/2013 0:00",IMAGERY,http://www.khwayne.com/,7470
8115,"1919 LA BRANCH STREET, 7GWS","NOT AVAILABLE",30,HOUSTON,USA,HARRIS,48201,N,28577002,29.74684692,-95.36589689,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","CHRISTUS DUBUIS HOSPITAL OF HOUSTON",NON-PROFIT,30,https://hhs.texas.gov/doing-business-hhs/provider-portals/health-care-facilities-regulation,"9/3/2019 0:00",48,TX,OPEN,"(713) 756-8660","NOT AVAILABLE","GENERAL ACUTE CARE","5/8/2020 0:00",IMAGERY/OTHER,http://www.christusdubuis.org/,77002
8116,"6045 ALMA ROAD, SUITE 100","NOT AVAILABLE",24,MCKINNEY,USA,COLLIN,48085,N,37775070,33.14261683,-96.70720525,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","VICTORY MEDICAL CENTER CRAIG RANCH",PROPRIETARY,24,https://hhs.texas.gov/doing-business-hhs/provider-portals/health-care-facilities-regulation,"9/3/2019 0:00",48,TX,OPEN,"NOT AVAILABLE","NOT AVAILABLE","GENERAL ACUTE CARE","5/8/2020 0:00",IMAGERY/OTHER,http://victory-healthcare.com/craig-ranch/,75070
8117,"1314 19TH AVENUE","NOT AVAILABLE",49,MERIDIAN,USA,LAUDERDALE,28075,N,4839301,32.36961231,-88.6972544,622310,"EXTENDED CARE HOSPITALS (EXCEPT MENTAL, SUBSTANCE ABUSE)","THE SPECIALTY HOSPITAL OF MERIDIAN",NON-PROFIT,49,https://msdh.ms.gov/msdhsite/_static/resources/7660.pdf,"8/9/2019 0:00",28,MS,OPEN,"(601) 486-4211","NOT AVAILABLE","LONG TERM CARE","4/29/2020 0:00",IMAGERY,http://www.specialtyhospitalofmeridian.com/shm/,39301
8118,"3500 WEST WHEATLAND ROAD, 4TH FLOOR","NOT AVAILABLE",69,DALLAS,USA,DALLAS,48113,Y,140375237,32.64602911,-96.87661354,622310,"EXTENDED CARE HOSPITALS (EXCEPT MENTAL, SUBSTANCE ABUSE)","SELECT SPECIALTY HOSPITAL - SOUTH DALLAS",PROPRIETARY,69,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,"1/9/2017 0:00",48,TX,CLOSED,"(972) 298-4860","NOT AVAILABLE","LONG TERM CARE","5/8/2020 0:00",IMAGERY/OTHER,http://southdallas.selectspecialtyhospitals.com/,75237
8119,"CENTRO MEDICO","NOT AVAILABLE",-999,"MONACILLO URBANO",PRI,"SAN JUAN",72127,N,5200922,18.39059352,-66.07592976,622210,"PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS","HOSP PSIQUIATRICO DR RAMON FERNANDEZ MARINA","NOT AVAILABLE",-999,http://www.salud.gov.pr/servicios-al-ciudadano/pages/directorio-de-hospitales-publicos-y-privados.aspx,"8/9/2019 0:00",72,PR,OPEN,"(787) 766-4646","NOT AVAILABLE",PSYCHIATRIC,"2/12/2014 0:00",IMAGERY,"NOT AVAILABLE",922
8120,"711 COWLEY ST S","SACRED HEART MEDICAL CENTER",102,SPOKANE,USA,SPOKANE,53063,N,4399202,47.64903536,-117.4090481,622310,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)","ST. LUKE'S REHABILITATION INSTITUTE",NON-PROFIT,102,https://fortress.wa.gov/doh/facilitysearch/default.aspx,"8/10/2019 0:00",53,WA,OPEN,"(509) 838-4771","LEVEL I PEDIATRIC REHAB, LEVEL I REHAB",REHABILITATION,"4/6/2020 0:00",IMAGERY,https://www.st-lukes.org,99202
8121,"4225 WOODS PLACE","NOT AVAILABLE",35,ABILENE,USA,TAYLOR,48441,N,138479606,32.399967,-99.739311,622210,"PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS","OCEANS BEHAVIORAL HOSPITAL OF ABILENE",PROPRIETARY,90,https://hhs.texas.gov/doing-business-hhs/provider-portals/health-care-facilities-regulation,"9/3/2019 0:00",48,TX,OPEN,"(325) 691-0030","NOT AVAILABLE",PSYCHIATRIC,"5/8/2020 0:00",IMAGERY/OTHER,https://oceanshealthcare.com/abilene,79602
8122,"4750 NORTH EXPRESSWAY","NOT AVAILABLE",56,BROWNSVILLE,USA,CAMERON,48061,N,9278526,25.9733,-97.51392299,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","BROWNSVILLE DOCTORS HOSPITAL",PROPRIETARY,56,http://www.dshs.state.tx.us/chs/hosp/hosp2.shtm,"9/23/2014 0:00",48,TX,CLOSED,"NOT AVAILABLE","NOT AVAILABLE","GENERAL ACUTE CARE","5/8/2020 0:00",IMAGERY/OTHER,"NOT AVAILABLE",78526
8123,"300 EAST CROCKETT","CLEVELAND REGIONAL MEDICAL CENTER",107,CLEVELAND,USA,LIBERTY,48291,N,10977328,30.34178279,-95.0853071,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","TEXAS EMERGENCY HOSPITAL",PROPRIETARY,107,https://hhs.texas.gov/doing-business-hhs/provider-portals/health-care-facilities-regulation,"9/3/2019 0:00",48,TX,OPEN,"(281) 592-5410","NOT AVAILABLE","GENERAL ACUTE CARE","5/8/2020 0:00",IMAGERY/OTHER,https://www.emergencyhospitals.care/locations-ehs/emergency-hospital-texas/,77328
8124,"25501 CHAGRIN BLVD","NOT AVAILABLE",24,BEACHWOOD,USA,CUYAHOGA,39035,N,189344122,41.46493896,-81.49895659,622310,"SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS","LAKE HEALTH BEACHWOOD MEDICAL CENTER","NOT AVAILABLE",-999,http://publicapps.odh.ohio.gov/eid/provider_search.aspx,"4/27/2020 0:00",39,OH,OPEN,"(216) 545-4800","NOT AVAILABLE",SPECIAL,"5/6/2020 0:00",IMAGERY/OTHER,https://lakehealth.org/locations/beachwood-medical-center,44122
8125,"2930 SIENA HEIGHTS DRIVE","NOT AVAILABLE",60,HENDERSON,USA,CLARK,32003,N,191989052,36.00311572,-115.1169441,622310,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)","DIGNITY HEALTH REHABILITATION HOSPITAL","NOT AVAILABLE",-999,http://dpbh.nv.gov/reg/healthfacilities/community_resources/,"9/23/2019 0:00",32,NV,OPEN,"(725) 726-2000","NOT AVAILABLE",REHABILITATION,"5/6/2020 0:00",IMAGERY/OTHER,https://www.dignityhealthrehab.com/,89052
8126,"5012 N FM 620 RD","NOT AVAILABLE",4,AUSTIN,USA,TRAVIS,48453,N,191178732,30.39134699,-97.8849345,622310,"SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS","LAKE TRAVIS ER LLC",PROPRIETARY,-999,https://hhs.texas.gov/doing-business-hhs/provider-portals/health-care-facilities-regulation,"9/3/2019 0:00",48,TX,OPEN,"(512) 260-2732","NOT AVAILABLE",SPECIAL,"5/6/2020 0:00",IMAGERY,"NOT AVAILABLE",78732
8127,"85 PATTON ROAD","NOT AVAILABLE",108,AYER,USA,WORCESTER,25027,N,18971434,42.53025503,-71.61498098,622210,"PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS","TARAVISTA BEHAVIORAL HEALTH CENTER","NOT AVAILABLE",-999,http://www.mass.gov/eohhs/gov/departments/dph/programs/hcq/healthcare-quality/,"9/27/2019 0:00",25,MA,OPEN,"(978) 615-5200","NOT AVAILABLE",PSYCHIATRIC,"5/5/2020 0:00",IMAGERY/OTHER,https://www.taravista.care/,1434
8128,"150 E. HARMON AVENUE","NOT AVAILABLE",22,"LAS VEGAS",USA,CLARK,32003,N,190189109,36.10876701,-115.165855,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","ELITE MEDICAL CENTER","NOT AVAILABLE",-999,http://dpbh.nv.gov/reg/healthfacilities/community_resources/,"9/23/2019 0:00",32,NV,OPEN,"(702) 497-3885","NOT AVAILABLE","GENERAL ACUTE CARE","5/6/2020 0:00",IMAGERY/OTHER,https://elitelv.com/,89109
8129,"37358 MARKET PLACE DRIVE","NOT AVAILABLE",10,PRAIRIEVILLE,USA,ASCENSION,22005,N,190470769,30.31787889,-90.97855666,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","PRAIRIEVILLE FAMILY HOSPITAL","NOT AVAILABLE",-999,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,"10/9/2019 0:00",22,LA,OPEN,"(225) 803-5464","NOT AVAILABLE","GENERAL ACUTE CARE","5/5/2020 0:00",IMAGERY/OTHER,https://prairievillefamilyhospital.com/,70769
8130,"2601 GENE GEORGE BOULEVARD","NOT AVAILABLE",24,SPRINGDALE,USA,WASHINGTON,5143,Y,190372762,36.1624095,-94.19046429,622110,"CHILDREN'S HOSPITALS, GENERAL","ARKANSAS CHILDREN'S NORTHWEST INC.","NOT AVAILABLE",-999,http://www.healthy.arkansas.gov/programsservices/hslicensingregulation/healthfacilityservices/pages/providerlists.aspx,"8/2/2019 0:00",5,AR,OPEN,"(479) 725-6800","LEVEL I",CHILDREN,"5/5/2020 0:00",IMAGERY/OTHER,https://www.archildrens.org/,72762
8131,"2121 BUSINESS CENTER DRIVE","NOT AVAILABLE",40,PEARLAND,USA,BRAZORIA,48039,Y,188077584,29.57290582,-95.38983333,622310,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)","ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PEARLAND",PROPRIETARY,-999,https://hhs.texas.gov/doing-business-hhs/provider-portals/health-care-facilities-regulation,"9/3/2019 0:00",48,TX,OPEN,"(346) 907-3000","NOT AVAILABLE",SPECIAL,"5/5/2020 0:00",IMAGERY,"NOT AVAILABLE",77584
8132,"1800 PARK PLACE AVENUE","NOT AVAILABLE",30,"FORT WORTH",USA,TARRANT,48439,N,194876110,32.72748893,-97.34709184,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","BAYLOR SCOTT & WHITE SURGICAL HOSPITAL - FORT WORTH",PROPRIETARY,-999,https://hhs.texas.gov/doing-business-hhs/provider-portals/health-care-facilities-regulation,"9/3/2019 0:00",48,TX,OPEN,"(682) 703-5600","NOT AVAILABLE","GENERAL ACUTE CARE","5/5/2020 0:00",IMAGERY,"NOT AVAILABLE",76110
8133,"4671 38TH ST S","NOT AVAILABLE",-999,FARGO,USA,CASS,38017,N,194058104,46.81011329,-96.84082254,622310,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)","COBALT REHABILITATION HOSPITAL FARGO","NOT AVAILABLE",-999,http://www.ndhealth.gov/hf/north_dakota_hospitals_critical_access.htm,"8/9/2019 0:00",38,ND,OPEN,"(701) 404-5100","NOT AVAILABLE",REHABILITATION,"5/5/2020 0:00",IMAGERY/OTHER,http://curahealth.com/inpatient-rehabilitation-facilities/cobalt-rehabilitation-fargo/,58104
8134,"4250 FIFTH AVENUE","NOT AVAILABLE",60,"LAKE CHARLES",USA,CALCASIEU,22019,N,193570607,30.18256724,-93.18960387,622210,"PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS","OCEANS BEHAVIORAL HOSPITAL OF LAKE CHARLES","NOT AVAILABLE",-999,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,"10/9/2019 0:00",22,LA,OPEN,"(337) 474-7581","NOT AVAILABLE",PSYCHIATRIC,"5/5/2020 0:00",IMAGERY/OTHER,https://oceanshealthcare.com/lake-charles,70607
8135,"900 NW 17TH ST","NOT AVAILABLE",100,MIAMI,USA,MIAMI-DADE,12086,N,187833136,25.79114988,-80.21071869,622310,"SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS","UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-BASCOM PALMER EYE INST",NON-PROFIT,-999,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,"9/18/2019 0:00",12,FL,OPEN,"(305) 326-6111","NOT AVAILABLE",SPECIAL,"5/5/2020 0:00",IMAGERY/OTHER,https://umiamihealth.org/bascom-palmer-eye-institute/patients-visitors/eye-emergency-service,33136
8136,"355 E ERIE ST","NOT AVAILABLE",-999,CHICAGO,USA,COOK,17031,N,196260611,41.89400271,-87.61843772,622310,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)","REHABILITATION INSTITUTE OF CHICAGO - DBA SHIRLEY RYAN ABILITYLAB",NON-PROFIT,-999,https://data.illinois.gov/dataset/410idph_hospital_directory,"9/19/2019 0:00",17,IL,OPEN,"(312) 238-1000","NOT AVAILABLE",REHABILITATION,"5/7/2020 0:00",IMAGERY/OTHER,https://www.sralab.org/,60611
8137,"7218 CRAWFORD ROAD","NOT AVAILABLE",10,ARGYLE,USA,DENTON,48121,N,184076226,33.13213714,-97.20472606,622310,"SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS","WISE HEALTH SURGICAL HOSPITAL",NON-PROFIT,-999,https://hhs.texas.gov/doing-business-hhs/provider-portals/health-care-facilities-regulation,"9/3/2019 0:00",48,TX,OPEN,"(940) 293-2885","NOT AVAILABLE",SPECIAL,"5/6/2020 0:00",IMAGERY/OTHER,https://www.wisehealthsurgicalhospital.com/argyle/,76226
8138,"392 RINEHART ROAD","NOT AVAILABLE",-999,"LAKE MARY",USA,SEMINOLE,12117,N,186432746,28.769639,-81.348389,622110,"CHILDREN'S HOSPITALS, GENERAL","ARNOLD PALMER HOSPITAL FOR CHILDREN","NOT AVAILABLE",-999,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,"9/18/2019 0:00",12,FL,OPEN,"(321) 841-6350","NOT AVAILABLE",CHILDREN,"5/4/2020 0:00",IMAGERY/OTHER,arnoldpalmerhospital.com,32746
8139,"1032 MAIN STREET SOUTH","NOT AVAILABLE",15,WEDOWEE,USA,RANDOLPH,1111,Y,195436278,33.295332,-85.480689,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","TANNER MEDICAL CENTER/EAST ALABAMA",NON-PROFIT,-999,http://dph1.adph.state.al.us/facilitiesdirectory,"9/17/2019 0:00",1,AL,OPEN,"(256) 357-2111","NOT AVAILABLE","GENERAL ACUTE CARE","5/4/2020 0:00",IMAGERY/OTHER,https://www.tanner.org/tanner-medical-center-east-alabama,36278
8140,"5151 NORTH 9TH AVENUE","NOT AVAILABLE",566,PENSACOLA,USA,ESCAMBIA,12033,Y,184632504,30.475707,-87.211843,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","ASCENSION SACRED HEART HOSPITAL PENSACOLA",NON-PROFIT,-999,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,"9/18/2019 0:00",12,FL,OPEN,"(850) 416 7000","LEVEL II","GENERAL ACUTE CARE","5/4/2020 0:00",IMAGERY/OTHER,https://healthcare.ascension.org/locations/florida/flpen/pensacola-sacred-heart-hospital-pensacola,32504
8141,"224 NW CRANE AVENUE","NOT AVAILABLE",25,MADISON,USA,MADISON,12079,Y,192232340,30.471301,-83.418787,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","MADISON COUNTY MEMORIAL HOSPITAL",NON-PROFIT,-999,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,"9/18/2019 0:00",12,FL,OPEN,"(850) 973-2271","NOT AVAILABLE","GENERAL ACUTE CARE","5/4/2020 0:00",IMAGERY/OTHER,http://www.mcmh.us/,32340
8142,"4389 MEDINA ROAD","NOT AVAILABLE",160,COPLEY,USA,SUMMIT,39153,Y,182444321,41.136712,-81.662342,622310,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)","CLEVELAND CLINIC REHABILITATION HOSPITAL, EDWIN SHAW",NON-PROFIT,-999,http://publicapps.odh.ohio.gov/eid/provider_search.aspx,"4/27/2020 0:00",39,OH,OPEN,"(234) 815-5100","NOT AVAILABLE",REHABILITATION,"5/4/2020 0:00",IMAGERY,my.clevelandclinic.org,44321
8143,"1100 BELK BOULEVARD","NOT AVAILABLE",23,OXFORD,USA,LAFAYETTE,28071,Y,195238655,34.34799,-89.529729,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","BAPTIST MEMORIAL HOSPITAL NORTH MS",NON-PROFIT,-999,https://msdh.ms.gov/msdhsite/_static/resources/7660.pdf,"8/9/2019 0:00",28,MS,OPEN,"(662) 636-1000","NOT AVAILABLE","GENERAL ACUTE CARE","5/4/2020 0:00",IMAGERY/OTHER,https://www.baptistonline.org/locations/north-mississippi,38655
8144,"6939 COX ROAD, SUITE 350","NOT AVAILABLE",-999,"LIBERTY TOWNSHIP",USA,BUTLER,39017,Y,191245069,39.374818,-84.362967,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","THE CHRIST HOSPITAL HEALTH NETWORK","NOT AVAILABLE",-999,http://publicapps.odh.ohio.gov/eid/provider_search.aspx,"4/27/2020 0:00",39,OH,OPEN,"(513) 564-1600","NOT AVAILABLE","GENERAL ACUTE CARE","5/4/2020 0:00",IMAGERY/OTHER,thechristhospital.com,45069
8145,"10 HOSPITAL DRIVE","NOT AVAILABLE",35,"ST. PETERS",USA,"ST CHARLES",29183,N,182663376,38.79380998,-90.57985481,622310,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)","THE REHABILITATION INSTITUTE OF ST. LOUIS","NOT AVAILABLE",-999,http://health.mo.gov/safety/healthservregs/directories.php,"3/13/2020 0:00",29,MO,OPEN,"(636) 317-4000","NOT AVAILABLE",REHABILITATION,"5/5/2020 0:00",IMAGERY/OTHER,https://encompasshealth.com/locations/rehabinstitutestl-stpeters,63376
8146,"100 MEDICAL PLAZA","NOT AVAILABLE",30,"LAKE ST. LOUIS",USA,"ST. CHARLES",29183,N,183163367,38.802534,-90.775864,622310,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)","SSM HEALTH REHABILITATION HOSPITAL","NOT AVAILABLE",-999,http://health.mo.gov/safety/healthservregs/directories.php,"3/13/2020 0:00",29,MO,OPEN,"(636) 755-6500","NOT AVAILABLE",REHABILITATION,"5/5/2020 0:00",IMAGERY/OTHER,https://www.ssm-rehab.com/,63367
8147,"1 SAINT ELIZABETH BLVD","NOT AVAILABLE",144,O'FALLON,USA,"ST CLAIR",17163,Y,195962269,38.583772,-89.932282,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","HSHS ST ELIZABETH'S HOSPITAL",NON-PROFIT,-999,https://data.illinois.gov/dataset/410idph_hospital_directory,"9/19/2019 0:00",17,IL,OPEN,"(618) 234-2120","NOT AVAILABLE","GENERAL ACUTE CARE","5/7/2020 0:00",IMAGERY/OTHER,https://www.steliz.org/,62269
8148,"1000 N WESTMORELAND RD","NOT AVAILABLE",114,"LAKE FOREST",USA,LAKE,17097,Y,196060045,42.25579432,-87.86541475,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","NORTHWESTERN LAKE FOREST HOSPITAL",NON-PROFIT,-999,https://data.illinois.gov/dataset/410idph_hospital_directory,"9/19/2019 0:00",17,IL,OPEN,"(847) 234-5600","LEVEL II","GENERAL ACUTE CARE","5/7/2020 0:00",IMAGERY/OTHER,https://www.nm.org/locations/lake-forest-hospital,60045
8149,"1201 INTERNATIONAL DRIVE","NOT AVAILABLE",72,COLUMBIA,USA,BOONE,29019,N,191565202,39.00701847,-92.32154702,622210,"PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS","CENTERPOINTE HOSPITAL OF COLUMBIA","NOT AVAILABLE",-999,http://health.mo.gov/safety/healthservregs/directories.php,"3/13/2020 0:00",29,MO,OPEN,"(855) 623-7016","NOT AVAILABLE",PSYCHIATRIC,"5/5/2020 0:00",IMAGERY/OTHER,https://centerpointehospitalcolumbia.com/,65202
8150,"107 SEAGRASS STATION RD","NOT AVAILABLE",38,BLUFFTON,USA,BEAUFORT,45013,N,187429910,32.28574066,-80.94048577,622310,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)","ENCOMPASS HEALTH REHABILITATION HOSPITAL OF BLUFFTON",NON-PROFIT,-999,http://www.scdhec.gov/health/fhpf/healthfacilityregulationslicensing/healthcarefacilitylicensing/licensedfacilitiesbytype/,"3/17/2020 0:00",45,SC,OPEN,"(843) 836-8200","NOT AVAILABLE",REHABILITATION,"5/6/2020 0:00",IMAGERY/OTHER,https://www.encompasshealth.com/hiltonheadrehab,29910
8151,"100 WATER GRANDE BLVD","NOT AVAILABLE",46,"LITTLE RIVER",USA,HORRY,45051,N,192329566,33.866419,-78.660205,622310,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)","TIDELANDS HEALTH REHABILITATION HOSPITAL AT LITTLE RIVER AN",NON-PROFIT,-999,http://www.scdhec.gov/health/fhpf/healthfacilityregulationslicensing/healthcarefacilitylicensing/licensedfacilitiesbytype/,"3/17/2020 0:00",45,SC,OPEN,"(843) 366-4000","NOT AVAILABLE",REHABILITATION,"5/6/2020 0:00",IMAGERY/OTHER,https://www.encompasshealth.com/locations/tidelandshealth-murrellsinlet,29566
8152,"1201 PLEASANT VALLEY ROAD","NOT AVAILABLE",447,OWENSBORO,USA,DAVIESS,21059,Y,187942303,37.7794845,-87.06429165,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","OWENSBORO HEALTH REGIONAL HOSPITAL",NON-PROFIT,-999,https://chfs.ky.gov/agencies/os/oig/dhc/documents/directories/hospital_directory.pdf,"10/7/2019 0:00",21,KY,OPEN,"(270) 417-2000","LEVEL III","GENERAL ACUTE CARE","5/5/2020 0:00",IMAGERY/OTHER,https://www.owensborohealth.org/locations/owensboro-health-regional-hospital-home/,42303
